,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
4078,18868,2006/6/13,2010/9/13,男,4,广州,广东,CN,41.0,2014/3/31,24,30420,0,0,14611.0,17761.0,53083,38036.04,2014/2/19,3.0,3802.5,43,42,28.08695652,214,4000,0,0,0.716539005,12,12,11906,18514,0,4000,4000,0,34420,18514,0.5,0.5,0.39137438,0.608592748,2,2
4098,40238,2009/7/11,2009/7/11,女,4,广州,广东,CN,70.0,2014/3/31,4,25588,0,0,6400.0,6800.0,48928,37919.2,2013/9/15,0.5,3198.5,112,199,140.0,293,0,0,0,0.775,2,2,9304,16284,0,0,0,0,25588,16284,0.5,0.5,0.363593732,0.636367189,0,2
4111,45660,2006/3/19,2006/9/7,男,4,南宁,广西,CN,58.0,2014/3/31,23,34340,0,620,10479.0,23942.0,43085,37873.19,2014/2/22,2.875,4292.5,206,39,22.09090909,75,0,0,1,0.879034235,10,13,9844,24496,620,0,620,620,34960,25116,0.565217391,0.434782609,0.286654436,0.713316444,1,2
4127,45834,2006/8/1,2011/2/25,男,4,番禺,广东,CN,48.0,2014/3/31,4,32568,0,0,0.0,12900.0,48928,37796.88,2014/2/19,0.5,4071.0,519,42,56.66666667,142,3571,4785,0,0.7725,0,4,0,32568,0,8356,8356,4785,40924,37353,1.0,0.0,0.0,0.999969296,30,2
4144,1178,2007/5/26,2008/5/23,男,5,广州,广东,CN,61.0,2014/3/31,24,35758,0,0,22331.0,11652.0,43139,37735.08,2014/3/31,3.0,4469.75,109,1,27.0,204,2624,3173,0,0.8747323770000001,15,9,24236,11522,0,5797,5797,3173,41555,14695,0.375,0.625,0.677759445,0.32221259,22,2
4163,37357,2009/8/27,2009/11/13,男,4,AWARA-SHI,FUKUI-KEN,JP,62.0,2014/3/31,18,42347,0,0,31859.0,15800.0,47574,37636.32,2014/3/31,2.25,5293.375,11,1,42.29411765,121,0,3984,1,0.791111111,11,7,27401,14946,0,3984,3984,3984,46331,18930,0.38888888899999996,0.611111111,0.647043544,0.352932842,3,2
4180,12505,2006/8/19,2006/8/19,男,6,大连,辽宁,CN,46.0,2014/3/31,29,32783,0,0,6080.0,14958.0,36527,37570.13,2014/3/2,3.625,4097.875,2,30,24.96428571,187,0,0,0,1.028557779,11,18,12123,20660,0,0,0,0,32783,20660,0.620689655,0.379310345,0.369784041,0.630185456,0,2
4184,39041,2008/3/15,2008/3/15,男,4,广州,广东,CN,37.0,2014/3/31,28,35822,0,0,13417.0,17070.0,43787,37544.1,2013/8/1,3.5,4477.75,0,244,18.03703704,69,18893,900,5,0.85742572,21,7,10046,25776,0,19793,19793,900,55615,26676,0.25,0.75,0.280434358,0.7195377270000001,13,2
4212,48323,2008/4/28,2008/4/28,男,6,,NSW,AU,49.0,2014/3/31,11,43319,0,0,20574.0,16089.0,45578,37434.57,2014/2/21,1.375,5414.875,62,40,62.9,224,0,0,0,0.821329808,6,5,23941,19378,0,0,0,0,43319,19378,0.454545455,0.545454545,0.552654663,0.44732225299999995,0,2
4216,48955,2009/3/29,2009/6/27,男,4,哈密市,新疆,CN,51.0,2014/3/31,14,31914,0,0,25221.0,1856.0,46536,37416.18,2014/2/16,1.75,3989.25,4,45,52.46153846,181,0,0,0,0.80402656,12,2,27144,4770,0,0,0,0,31914,4770,0.14285714300000002,0.857142857,0.850509165,0.149459502,0,2
4227,28205,2007/5/20,2007/6/28,男,4,HURSTVILLE,N.S.W.,AU,57.0,2014/3/31,12,28753,0,0,11420.0,10724.0,56019,37355.07,2013/12/25,1.5,3594.125,0,98,57.54545455,267,0,0,3,0.666828576,6,6,13522,15231,0,0,0,0,28753,15231,0.5,0.5,0.470265007,0.5297002160000001,3,2
4231,44712,2007/4/13,2007/4/13,男,4,长春,吉林,CN,32.0,2014/3/31,29,33997,0,0,20320.0,14278.0,38407,37342.79,2013/12/29,3.625,4249.625,11,94,22.35714286,121,0,0,0,0.9722912490000001,13,16,20432,13565,0,0,0,0,33997,13565,0.551724138,0.448275862,0.600976528,0.398994058,0,2
4233,56812,2007/11/28,2008/1/21,男,4,北京,北京,CN,42.0,2014/3/31,24,34736,0,0,18195.0,14771.0,45092,37329.65,2014/3/12,3.0,4342.0,24,20,29.86956522,80,0,0,1,0.827855274,11,13,18614,16122,0,0,0,0,34736,16122,0.541666667,0.45833333299999995,0.53585514,0.46411607200000005,1,2
4253,45859,2006/8/26,2010/11/16,女,4,广州,广东,CN,31.0,2014/3/31,26,34457,0,0,17750.0,9941.0,39006,37217.33,2014/3/7,3.25,4307.125,10,25,27.84,117,0,0,1,0.9541437209999999,15,11,22385,12072,0,0,0,0,34457,12072,0.423076923,0.576923077,0.649631435,0.350339544,2,2
4255,35871,2006/3/28,2006/9/23,男,4,乌鲁木齐市,新疆,CN,56.0,2014/3/31,20,28398,0,0,9893.0,19132.0,54662,37205.09,2013/11/27,2.5,3549.75,93,126,26.94736842,128,0,0,1,0.6806390179999999,8,12,10419,17979,0,0,0,0,28398,17979,0.6,0.4,0.366879115,0.633085672,1,2
4273,22201,2009/7/2,2009/10/29,男,4,SAITAMA,,JP,64.0,2014/3/31,15,39500,0,0,24502.0,17324.0,43590,37133.0,2013/12/29,1.875,4937.5,9,94,44.85714286,155,0,4694,1,0.851869695,7,8,20538,18962,0,4694,4694,4694,44194,23656,0.533333333,0.46666666700000003,0.519936204,0.48003848,3,2
4278,45691,2006/4/20,2006/5/16,男,4,广州,广东,CN,44.0,2014/3/31,19,41127,0,0,29689.0,11083.0,40504,37116.67,2013/12/7,2.375,5140.875,15,116,33.33333333,123,18500,0,4,0.916370482,14,5,33864,7263,0,18500,18500,0,59627,7263,0.263157895,0.736842105,0.823380665,0.17659502,5,2
4291,56424,2005/10/20,2005/11/30,男,4,北京市,北京,CN,47.0,2014/3/31,27,35192,0,0,19292.0,11668.0,41567,37059.7,2014/3/10,3.375,4399.0,9,22,26.92307692,81,0,0,6,0.891565424,16,11,20633,14559,0,0,0,0,35192,14559,0.40740740700000005,0.592592593,0.586281363,0.41369022200000005,7,2
4315,54604,2005/12/5,2009/3/13,女,5,广州,广东,CN,46.0,2014/3/31,20,34722,0,0,17717.0,14229.0,41546,36979.74,2014/2/10,2.5,4340.25,28,51,34.31578947,253,3280,9424,3,0.890091465,10,10,17360,17362,0,12704,12704,9424,47426,26786,0.5,0.5,0.499956801,0.5000144,31,2
4318,35977,2006/12/31,2008/9/28,男,4,乌鲁木齐,新疆,CN,45.0,2014/3/31,16,32492,0,0,18915.0,12493.0,42636,36964.77,2014/3/8,2.0,4061.5,61,24,43.06666667,170,1500,2964,3,0.866984942,10,6,18567,13925,0,4464,4464,2964,36956,16889,0.375,0.625,0.5714153820000001,0.428553842,6,2
4342,57681,2008/10/3,2009/9/30,女,4,广州,广东,CN,61.0,2014/3/31,17,25670,0,0,10807.0,12809.0,54257,36868.52,2014/1/2,2.125,3208.75,132,90,31.8125,117,0,1000,0,0.6795163759999999,7,10,9079,16591,0,1000,1000,1000,26670,17591,0.588235294,0.41176470600000004,0.35366756299999996,0.646293483,1,2
4352,27886,2006/6/15,2006/6/15,男,4,广州,广东,CN,46.0,2014/3/31,23,37581,0,0,16056.0,15964.0,43726,36835.26,2014/3/8,2.875,4697.625,10,24,31.68181818,167,0,0,0,0.842410923,12,11,17987,19594,0,0,0,0,37581,19594,0.47826087,0.52173913,0.47860678,0.521366612,0,2
4354,47853,2008/10/25,2008/11/3,男,4,Endeavour Hills,VIC,AU,46.0,2014/3/31,9,26601,0,0,14352.0,5109.0,49882,36827.45,2014/2/10,1.125,3325.125,54,51,78.25,410,0,0,0,0.738291368,7,2,18240,8361,0,0,0,0,26601,8361,0.222222222,0.7777777779999999,0.685662732,0.314299677,0,2
4374,21831,2008/11/6,2008/11/17,男,4,北京,北京,CN,45.0,2014/3/31,9,29364,0,0,864.0,20606.0,58908,36720.13,2014/1/24,1.125,3670.5,349,68,39.25,189,1949,2277,0,0.6233470839999999,1,8,1087,28277,0,4226,4226,2277,33590,30554,0.8888888890000001,0.111111111,0.037016857,0.9629490890000001,10,2
4375,46332,2008/4/30,2009/4/25,男,4,太原,山西,CN,32.0,2014/3/31,18,31822,0,0,11733.0,17958.0,45974,36717.41,2014/1/26,2.25,3977.75,94,66,33.58823529,216,0,0,0,0.7986559790000001,8,10,11681,20141,0,0,0,0,31822,20141,0.5555555560000001,0.444444444,0.367061559,0.6329070170000001,0,2
4390,53983,2006/9/12,2006/9/18,男,5,乌鲁木齐,新疆,CN,45.0,2014/3/31,20,30083,0,0,603.0,30218.0,51843,36664.54,2014/3/19,2.5,3760.375,214,13,26.52631579,161,0,4188,2,0.7072225759999999,1,19,0,30083,0,4188,4188,4188,34271,34271,0.95,0.05,0.0,0.99996676,4,2
4403,3206,2008/4/25,2008/12/18,男,6,乌鲁木齐市,新疆,CN,48.0,2014/3/31,19,26064,0,3456,19590.0,8062.0,54320,36596.98,2013/9/19,2.375,3258.0,31,195,28.05555556,84,0,0,0,0.6737293809999999,14,5,16537,9527,3456,0,3456,3456,29520,12983,0.263157895,0.736842105,0.634452331,0.365509304,4,2
4428,47266,2005/5/30,2005/7/2,男,4,Hong Kong,,HK,63.0,2014/3/31,29,31049,0,154,31273.0,1115.0,44917,36471.38,2013/7/13,3.625,3881.125,23,263,15.89285714,174,1500,0,1,0.81197275,27,2,30019,1030,154,1500,1654,154,32703,1184,0.068965517,0.931034483,0.966795491,0.033172303,3,2
4437,29711,2007/10/8,2012/2/27,男,4,广州,广东,CN,50.0,2014/3/31,8,23666,0,1037,10650.0,5142.0,56137,36413.2,2014/3/12,1.0,2958.25,74,20,91.0,238,1500,0,0,0.648648841,4,4,18608,5058,1037,1500,2537,1037,26203,6095,0.5,0.5,0.786242447,0.21371529999999997,3,2
4444,27012,2007/4/29,2007/4/29,女,6,乌鲁木齐市,新疆,CN,49.0,2014/3/31,21,31521,0,7474,15685.0,13538.0,55153,36376.94,2014/3/26,2.625,3940.125,10,6,35.75,189,0,0,0,0.659564122,13,8,15695,15826,7474,0,7474,7474,38995,23300,0.380952381,0.6190476189999999,0.497906224,0.502062052,3,2
4453,35935,2007/4/30,2007/5/28,女,4,乌鲁木齐市,新疆,CN,45.0,2014/3/31,18,32058,0,4180,5131.0,20085.0,45645,36325.94,2014/3/14,2.25,4007.25,28,18,40.29411765,163,0,1679,1,0.7958361270000001,3,15,5506,26552,4180,1679,5859,5859,37917,32411,0.833333333,0.166666667,0.17174584399999998,0.8282229640000001,5,2
4469,62924,2007/4/4,2008/3/21,男,4,乌鲁木齐市,新疆,CN,63.0,2014/3/31,21,32584,0,0,9025.0,20707.0,53849,36240.84,2013/11/13,2.625,4073.0,42,140,27.45,178,0,0,0,0.673008598,8,13,7455,25129,0,0,0,0,32584,25129,0.6190476189999999,0.380952381,0.22878625100000002,0.77118306,0,2
4480,45616,2006/2/14,2006/12/15,男,4,北京,北京,CN,42.0,2014/3/31,29,34604,0,0,16922.0,14980.0,45208,36193.15,2013/12/30,3.625,4325.5,13,93,22.32142857,85,0,0,0,0.8005917090000001,16,13,18670,15934,0,0,0,0,34604,15934,0.448275862,0.551724138,0.5395174110000001,0.460453692,1,2
4502,47196,2005/4/4,2005/6/18,男,4,,,CN,43.0,2014/3/31,28,30862,0,0,19030.0,14632.0,41299,36100.63,2014/2/7,3.5,3857.75,23,54,24.22222222,220,0,0,0,0.8741284290000001,18,10,17998,12864,0,0,0,0,30862,12864,0.35714285700000004,0.642857143,0.5831578270000001,0.416809772,0,2
4513,36878,2006/10/27,2006/11/19,男,4,北京,北京,CN,41.0,2014/3/31,27,27223,0,0,19286.0,11892.0,45527,36059.89,2013/8/12,3.375,3402.875,9,233,18.80769231,95,0,0,11,0.792055044,15,12,17805,9418,0,0,0,0,27223,9418,0.444444444,0.5555555560000001,0.654018513,0.345944755,12,2
4516,11164,2005/5/17,2005/7/13,男,4,广州,广东,CN,43.0,2014/3/31,26,31026,0,0,16038.0,15283.0,49754,36046.23,2014/3/23,3.25,3878.25,51,9,26.84,156,0,0,0,0.724489086,15,11,16526,14500,0,0,0,0,31026,14500,0.423076923,0.576923077,0.532632868,0.46733490200000005,0,2
4524,945,2006/11/30,2006/11/30,女,4,北京,北京,CN,57.0,2014/3/31,24,32490,0,0,18191.0,13720.0,40691,36018.58,2014/3/21,3.0,4061.25,21,11,30.39130435,78,0,3500,0,0.8851731340000001,13,11,18234,14256,0,3500,3500,3500,35990,17756,0.45833333299999995,0.541666667,0.561201564,0.438767659,1,2
4531,47563,2007/5/14,2008/7/2,男,4,北京,北京,CN,61.0,2014/3/31,17,34684,0,0,16585.0,9827.0,41740,35992.31,2014/3/3,2.125,4335.5,71,29,39.4375,136,500,0,0,0.8622977959999999,10,7,23292,11392,0,500,500,0,35184,11392,0.41176470600000004,0.588235294,0.67152948,0.328441689,1,2
4568,18031,2006/6/2,2007/5/27,男,4,乌鲁木齐市,新疆,CN,54.0,2014/3/31,22,30553,0,0,22236.0,5548.0,50399,35840.29,2014/3/19,2.75,3819.125,3,13,34.04761905,336,0,0,0,0.711130975,19,3,23436,7117,0,0,0,0,30553,7117,0.13636363599999998,0.8636363640000001,0.767035413,0.23293185800000002,0,2
4574,19144,2006/11/24,2006/11/24,男,5,广州,广东,CN,36.0,2014/3/31,22,32416,0,0,11390.0,19591.0,43618,35822.82,2014/3/10,2.75,4052.0,6,22,33.47619048,138,0,0,0,0.8212852490000001,7,15,12783,19633,0,0,0,0,32416,19633,0.681818182,0.318181818,0.394330135,0.605639017,0,2
4579,56270,2005/5/21,2006/4/13,男,5,上海,上海,CN,48.0,2014/3/31,31,31948,0,1074,17048.0,18073.0,40957,35800.16,2014/2/19,3.875,3993.5,74,42,20.5,75,0,500,1,0.8740913640000001,14,17,16136,15812,1074,500,1574,1574,33522,17386,0.548387097,0.45161290299999995,0.505054931,0.494913769,3,2
4596,30778,2009/6/30,2013/8/17,男,4,北京,北京,CN,45.0,2014/3/31,20,26908,0,0,0.0,31292.0,49030,35728.37,2014/3/31,2.5,3363.5,503,1,11.94736842,63,0,0,0,0.728704263,0,20,0,26908,0,0,0,0,26908,26908,1.0,0.0,0.0,0.999962838,0,2
4601,22280,2009/9/15,2010/5/12,女,4,GILBERT,AZ,US,,2014/3/31,4,18608,0,0,6400.0,5700.0,48928,35717.44,2013/10/20,0.5,2326.0,188,164,126.33333329999999,335,0,0,0,0.73,2,2,9304,9304,0,0,0,0,18608,9304,0.5,0.5,0.499973131,0.499973131,0,2
4609,27024,2006/1/1,2006/1/1,男,4,乌鲁木齐市,新疆,CN,59.0,2014/3/31,26,31011,0,0,10615.0,14920.0,50539,35689.92,2014/3/5,3.25,3876.375,54,27,26.0,80,0,2919,0,0.706185718,17,9,13419,17592,0,2919,2919,2919,33930,20511,0.346153846,0.653846154,0.43270347,0.567264285,1,2
4623,10204,2007/7/1,2007/7/29,男,4,广州,广东,CN,33.0,2014/3/31,20,32986,0,0,21266.0,6492.0,45464,35623.88,2014/1/10,2.5,4123.25,1,82,34.10526316,131,2966,13394,3,0.783562379,16,4,20849,12137,0,16360,16360,13394,49346,25531,0.2,0.8,0.632036863,0.36793282200000005,28,2
4632,2248,2005/7/12,2005/8/26,男,5,武汉,湖北,CN,49.0,2014/3/31,33,34862,0,0,16524.0,13161.0,36148,35573.83,2014/2/28,4.125,4357.75,103,33,18.59375,75,0,0,2,0.9841161340000001,18,15,18879,15983,0,0,0,0,34862,15983,0.454545455,0.545454545,0.541519663,0.458451654,2,2
4667,12614,2008/11/30,2009/1/2,女,4,广州,广东,CN,27.0,2014/3/31,6,35994,0,0,5800.0,14600.0,45597,35412.43,2014/2/18,0.75,4499.25,310,43,75.6,168,880,285,0,0.776639472,2,4,10498,25496,0,1165,1165,285,37159,25781,0.666666667,0.333333333,0.291651618,0.7083206,15,2
4680,61404,2006/5/9,2006/5/9,男,6,长沙,湖南,CN,45.0,2014/3/31,25,31913,0,0,2074.0,26314.0,37670,35358.35,2014/3/29,3.125,3989.125,301,3,17.79166667,88,0,0,0,0.938634192,2,23,2450,29463,0,0,0,0,31913,29463,0.92,0.08,0.07676881599999999,0.92319985,0,2
4686,2619,2007/7/10,2008/11/20,男,4,广州,广东,CN,45.0,2014/3/31,24,29672,0,0,15648.0,13862.0,46256,35340.75,2014/3/16,3.0,3709.0,1,16,31.04347826,222,0,0,0,0.764025208,12,12,15496,14176,0,0,0,0,29672,14176,0.5,0.5,0.5222255920000001,0.47774070700000004,0,2
4691,29357,2005/11/13,2006/1/7,男,4,深圳,广东,CN,67.0,2014/3/31,22,29077,0,0,19422.0,10589.0,44105,35322.7,2014/3/11,2.75,3634.625,1,21,33.76190476,138,0,0,1,0.800877452,14,8,18457,10620,0,0,0,0,29077,10620,0.363636364,0.636363636,0.6347410410000001,0.36522456799999997,1,2
4695,1053,2007/3/8,2007/3/8,男,4,广州,广东,CN,42.0,2014/3/31,26,32796,0,0,9982.0,20573.0,44256,35300.06,2014/3/13,3.25,4099.5,31,19,27.24,137,265,376,1,0.797633315,10,16,8065,24731,0,641,641,376,33437,25107,0.615384615,0.384615385,0.245906638,0.754062872,7,2
4717,53433,2008/4/23,2008/4/23,男,4,乌鲁木齐,新疆,CN,49.0,2014/3/31,21,31842,0,0,3769.0,22619.0,43129,35212.73,2014/3/3,2.625,3980.25,61,29,32.05,247,0,3964,0,0.8164513440000001,2,19,3660,28182,0,3964,3964,3964,35806,32146,0.904761905,0.095238095,0.114938919,0.885029677,2,2
4721,17978,2008/2/21,2008/2/21,男,4,哈尔滨,黑龙江,BE,48.0,2014/3/31,20,25409,0,0,4008.0,25349.0,51432,35206.7,2014/3/15,2.5,3176.125,3,17,37.42105263,292,0,0,0,0.684529087,3,17,3262,22147,0,0,0,0,25409,22147,0.85,0.15,0.128374656,0.87158599,0,2
4723,46220,2007/4/12,2007/6/19,男,6,广州,广东,CN,35.0,2014/3/31,22,35344,0,0,8383.0,14107.0,41138,35195.24,2013/11/30,2.75,4418.0,59,123,26.14285714,120,441,102,1,0.855540862,11,11,7277,28067,0,543,543,102,35887,28169,0.5,0.5,0.20588484899999998,0.794086858,4,2
4734,56374,2005/8/8,2005/12/1,男,4,北京,北京,CN,34.0,2014/3/31,31,34763,0,0,18678.0,13341.0,40522,35161.48,2014/3/18,3.875,4345.375,4,14,23.76666667,188,0,0,2,0.867713341,16,15,20792,13971,0,0,0,0,34763,13971,0.48387096799999996,0.516129032,0.598089978,0.401881256,2,2
4760,2157,2005/4/16,2005/6/16,男,4,佛山市,广东省,CN,42.0,2014/3/31,24,24413,0,0,25691.0,566.0,56658,35048.79,2014/1/19,3.0,3051.625,5,73,28.39130435,367,0,0,0,0.6186026689999999,23,1,24025,388,0,0,0,0,24413,388,0.041666667000000004,0.958333333,0.9840665190000001,0.015892521,0,2
4773,2357,2005/10/22,2006/2/20,男,5,广州,广东,CN,38.0,2014/3/31,30,35719,0,0,22300.0,12146.0,39135,34998.96,2014/2/22,3.75,4464.875,0,39,23.86206897,107,23119,21300,3,0.89431353,18,12,23812,11907,0,44419,44419,21300,80138,33207,0.4,0.6,0.666629339,0.333342665,45,2
4775,18038,2006/6/21,2006/11/15,男,4,乌鲁木齐市,新疆,CN,48.0,2014/3/31,22,28645,0,0,20135.0,6425.0,46072,34995.5,2014/3/20,2.75,3580.625,24,12,33.095238099999996,157,0,100,4,0.759582827,16,6,21894,6751,0,100,100,100,28745,6851,0.272727273,0.727272727,0.76429519,0.235669902,5,2
4785,19355,2007/5/26,2007/7/10,男,5,广州,广东,CN,34.0,2014/3/31,27,36510,0,0,14973.0,19970.0,39846,34960.62,2014/3/31,3.375,4563.75,17,1,27.42307692,135,5372,5966,1,0.877393465,11,16,14920,21590,0,11338,11338,5966,47848,27556,0.592592593,0.40740740700000005,0.40864397,0.591328641,31,2
4802,26675,2006/10/30,2006/10/30,男,4,长春,吉林,CN,49.0,2014/3/31,28,30196,0,0,9927.0,8456.0,43160,34897.86,2014/2/24,3.5,3774.5,28,37,24.66666667,121,0,0,4,0.808569509,16,12,15171,15025,0,0,0,0,30196,15025,0.428571429,0.571428571,0.502400901,0.497565983,4,2
4809,38563,2007/6/25,2007/7/21,男,4,Eastwood,N.S.W,AU,50.0,2014/3/31,16,25684,0,0,13286.0,9691.0,52026,34850.59,2013/12/20,2.0,3210.5,69,103,37.26666667,198,0,0,0,0.669868719,11,5,12897,12787,0,0,0,0,25684,12787,0.3125,0.6875,0.502121861,0.49783920600000003,0,2
4811,29187,2005/5/9,2005/9/16,男,5,深圳,广东省,CN,48.0,2014/3/31,29,30131,0,0,9118.0,14291.0,49634,34835.36,2013/12/13,3.625,3766.375,18,110,21.53571429,106,1500,0,2,0.701844703,11,18,14041,16090,0,1500,1500,0,31631,16090,0.620689655,0.379310345,0.465983008,0.533983805,3,2
4816,27840,2006/7/14,2007/6/27,男,4,广州,广东,CN,39.0,2014/3/31,25,33214,0,0,14375.0,16193.0,42468,34808.76,2014/3/27,3.125,4151.75,13,5,29.70833333,156,162,0,5,0.819646793,10,15,15540,17674,0,162,162,0,33376,17674,0.6,0.4,0.467860906,0.532108987,8,2
4819,3278,2009/6/23,2009/6/23,男,4,重庆,重庆,CN,40.0,2014/3/31,23,28251,0,0,13371.0,16469.0,46007,34786.93,2014/3/28,2.875,3531.375,25,4,31.90909091,186,0,0,0,0.756122547,10,13,12897,15354,0,0,0,0,28251,15354,0.565217391,0.434782609,0.456498655,0.543465949,0,2
4827,30788,2009/9/9,2009/10/23,男,4,,,SG,58.0,2014/3/31,16,28428,0,0,6798.0,22574.0,45516,34761.88,2014/3/23,2.0,3553.5,31,9,46.06666667,220,0,500,0,0.763728799,7,9,6702,21726,0,500,500,500,28928,22226,0.5625,0.4375,0.23574519,0.764219635,1,2
4832,44962,2006/4/21,2006/4/23,女,4,乌鲁木齐市,新疆,CN,48.0,2014/3/31,28,31705,0,0,16274.0,7585.0,46175,34750.53,2014/3/11,3.5,3963.125,21,21,25.51851852,112,0,886,0,0.7525832159999999,19,9,20475,11230,0,886,886,886,32591,12116,0.321428571,0.6785714290000001,0.645776825,0.35419163600000003,1,2
4858,47871,2008/5/29,2008/10/23,男,4,LOSANGELES,,US,54.0,2014/3/31,5,33528,0,0,3520.0,8812.0,50002,34626.08,2013/10/28,0.625,4191.0,27,156,137.0,361,0,0,0,0.6924939,1,4,11632,21896,0,0,0,0,33528,21896,0.8,0.2,0.346923559,0.653046616,0,2
4865,8914,2007/10/28,2007/10/28,女,4,乌鲁木齐市,新疆,CN,48.0,2014/3/31,24,32188,0,0,12378.0,14442.0,42701,34603.6,2014/3/22,3.0,4023.5,32,10,29.95652174,181,0,0,3,0.8103697809999999,13,11,15430,16758,0,0,0,0,32188,16758,0.45833333299999995,0.541666667,0.479356302,0.5206126320000001,3,2
4871,16772,2009/7/19,2009/11/26,女,4,长春市,吉林,CN,47.0,2014/3/31,22,32151,0,0,17398.0,9712.0,44897,34582.16,2014/3/29,2.75,4018.875,4,3,34.47619048,114,500,0,0,0.770255474,13,9,22455,9696,0,500,500,0,32651,9696,0.409090909,0.590909091,0.6984013440000001,0.30156755399999996,1,2
4875,8841,2006/3/31,2006/5/21,男,4,乌鲁木齐市,新疆,CN,51.0,2014/3/31,25,26048,0,0,11838.0,13916.0,47400,34574.18,2014/3/25,3.125,3256.0,28,7,29.0,100,0,0,0,0.72941308,9,16,15456,10592,0,0,0,0,26048,10592,0.64,0.36,0.593343315,0.406618296,0,2
4877,36524,2005/11/19,2005/12/5,男,4,广州,广东,CN,39.0,2014/3/31,29,32640,0,0,17681.0,13458.0,40329,34560.57,2013/11/24,3.625,4080.0,68,129,19.07142857,67,0,0,0,0.8569657070000001,16,13,17095,15545,0,0,0,0,32640,15545,0.448275862,0.551724138,0.523727827,0.47624153700000005,0,2
4880,2307,2005/9/2,2009/1/27,男,4,广州,广东省,CN,55.0,2014/3/31,21,36057,0,0,22822.0,6024.0,37801,34551.04,2013/6/27,2.625,4507.125,81,279,18.55,66,0,0,3,0.914024497,17,4,29590,6467,0,0,0,0,36057,6467,0.19047619,0.80952381,0.8206223309999999,0.17934993600000002,3,2
4882,49157,2009/4/21,2009/6/27,女,5,广州,广东,CN,40.0,2014/3/31,22,34821,0,0,17925.0,12453.0,39951,34536.8,2014/3/16,2.75,4352.625,26,16,32.80952381,244,0,8000,3,0.864478987,12,10,19819,15002,0,8000,8000,8000,42821,23002,0.454545455,0.545454545,0.569151686,0.43081959700000005,5,2
4883,26934,2008/12/1,2008/12/1,男,4,哈尔滨市,黑龙江,CN,42.0,2014/3/31,22,26280,0,0,15566.0,12526.0,48310,34533.41,2014/1/22,2.75,3285.0,13,70,30.85714286,205,0,4514,0,0.714829435,10,12,13433,12847,0,4514,4514,4514,30794,17361,0.545454545,0.454545455,0.511129713,0.48883223600000003,10,2
4896,56560,2007/9/16,2007/9/16,男,4,顺德,广东,CN,51.0,2014/3/31,6,22494,0,0,9350.0,9300.0,45504,34507.2,2013/7/30,0.75,2811.75,31,246,90.8,238,0,0,0,0.7583333329999999,3,3,13497,8997,0,0,0,0,22494,8997,0.5,0.5,0.6,0.399955546,0,2
4899,55203,2007/4/4,2007/8/26,男,4,ALHAMBRA,CA,US,46.0,2014/3/31,4,18608,0,0,5700.0,5700.0,48928,34494.24,2013/6/12,0.5,2326.0,59,294,126.0,353,0,0,0,0.705,2,2,9304,9304,0,0,0,0,18608,9304,0.5,0.5,0.499973131,0.499973131,0,2
4905,30536,2008/8/22,2008/10/30,男,4,OSAKA,,JP,59.0,2014/3/31,25,37419,0,0,28139.0,11956.0,38365,34473.16,2014/2/23,3.125,4677.375,26,38,27.79166667,164,0,3984,0,0.898557539,16,9,26437,10982,0,3984,3984,3984,41403,14966,0.36,0.64,0.7064938540000001,0.293479423,2,2
4923,38307,2005/10/10,2006/2/2,男,4,,,SG,61.0,2014/3/31,22,23643,0,0,16135.0,5820.0,59753,34422.0,2014/2/15,2.75,2955.375,27,46,31.33333333,171,0,0,1,0.576071494,17,5,17221,6422,0,0,0,0,23643,6422,0.22727272699999998,0.772727273,0.728345458,0.271612248,1,2
4934,21448,2008/6/13,2008/6/16,男,4,ICHINOMIYA-SHI,AICHI-KEN,JP,45.0,2014/3/31,19,36020,0,0,39703.0,6202.0,41551,34371.1,2014/3/22,2.375,4502.5,12,10,39.38888889,241,0,0,0,0.827202715,16,3,31583,4437,0,0,0,0,36020,4437,0.15789473699999998,0.842105263,0.876794092,0.123178146,0,2
4944,36798,2006/7/21,2007/4/6,男,4,北京,北京,CN,52.0,2014/3/31,24,31377,0,0,15307.0,16000.0,36533,34344.08,2014/3/30,3.0,3922.125,21,2,30.7826087,106,0,0,0,0.94008376,11,13,15843,15534,0,0,0,0,31377,15534,0.541666667,0.45833333299999995,0.504907897,0.49506023299999996,0,2
